scorer,DeepCut_resnet50_laserInCabinetMar10shuffle1_1030000,DeepCut_resnet50_laserInCabinetMar10shuffle1_1030000,DeepCut_resnet50_laserInCabinetMar10shuffle1_1030000,DeepCut_resnet50_laserInCabinetMar10shuffle1_1030000,DeepCut_resnet50_laserInCabinetMar10shuffle1_1030000,DeepCut_resnet50_laserInCabinetMar10shuffle1_1030000,DeepCut_resnet50_laserInCabinetMar10shuffle1_1030000,DeepCut_resnet50_laserInCabinetMar10shuffle1_1030000,DeepCut_resnet50_laserInCabinetMar10shuffle1_1030000
bodyparts,nose,nose,nose,body,body,body,tailBase,tailBase,tailBase
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
1576,522.8862375020981,429.3433313369751,1.0,541.042652130127,391.60345244407654,1.0,544.9216141700745,359.8958652019501,1.0
1577,528.3547682762146,433.8290333747864,1.0,545.6487379074097,391.3059344291687,1.0,547.0801525712013,356.00271797180176,1.0
1578,544.7583274841309,434.72685956954956,1.0,547.452290058136,391.1751136779785,1.0,544.2957057952881,352.62163734436035,1.0
1579,552.944438457489,442.01247215270996,1.0,550.9067361354828,393.1042947769165,1.0,543.6957561969757,351.0771336555481,1.0
1580,559.986510515213,442.6873531341553,1.0,552.4862885475159,393.7594208717346,1.0,543.0432140827179,351.2084264755249,1.0
1581,563.4833393096924,439.55761218070984,1.0,552.7706980705261,395.64561557769775,1.0,540.3607059717178,354.2380533218384,1.0
1582,562.5137987136841,438.2770721912384,1.0,553.2308187484741,397.52878189086914,1.0,540.7529308199883,356.43544578552246,1.0
1583,553.1717629432678,434.8452434539795,1.0,551.4661271572113,397.5529193878174,1.0,541.8018273115158,356.49163341522217,1.0
1584,548.7444705963135,433.9055881500244,1.0,550.8863084316254,395.6960587501526,1.0,543.5643815994263,356.298264503479,1.0
1585,538.4092040061951,434.2398247718811,1.0,550.9792444705963,397.90410804748535,1.0,544.8241641521454,357.1492748260498,1.0
1586,514.3983887434006,430.14896297454834,1.0,550.4670097827911,396.8577184677124,1.0,548.6931219696999,356.5559244155884,1.0
1587,494.0052168369293,422.3383469581604,1.0,544.7622969150543,405.5392236709595,1.0,553.9922342300415,365.7720756530762,1.0
1588,475.6483122706413,421.21843910217285,1.0,521.2673916816711,407.899307012558,1.0,557.2253313064575,378.4976806640625,1.0
1589,468.48420238494873,416.5621476173401,1.0,516.7599536180496,412.70846939086914,1.0,554.0827198028564,393.6973056793213,1.0
1590,459.88953294605017,420.8335771560669,1.0,514.1589488983154,413.1352472305298,1.0,551.069925069809,396.7226161956787,1.0
1591,442.7847170829773,424.4561333656311,1.0,501.4267485141754,421.9719982147217,1.0,541.0624514818192,406.3932132720947,1.0
1592,427.4903950691223,426.1185097694397,1.0,486.37300992012024,421.579550743103,1.0,528.6934518814087,409.8519411087036,1.0
1593,419.0314722061157,415.5115878582001,1.0,474.65746665000916,417.9820132255554,1.0,519.9807608127594,418.23135232925415,1.0
1594,398.94405794143677,412.90776538848877,1.0,460.3826332092285,414.135470867157,1.0,504.85223865509033,420.8713140487671,1.0
1595,373.2348313331604,402.73356771469116,1.0,441.79171562194824,416.68401622772217,1.0,480.89260244369507,419.5285792350769,1.0
1596,352.47038221359253,400.58948945999146,1.0,413.49838066101074,406.813271522522,1.0,456.23342084884644,414.76061940193176,1.0
1597,328.4376196861267,405.3873167037964,1.0,390.5551781654358,409.7133493423462,1.0,430.65825629234314,422.56934118270874,1.0
1598,300.426661670208,410.6634979248047,1.0,358.9689304828644,411.56375217437744,1.0,404.52591609954834,409.59275102615356,1.0
1599,271.307984828949,407.1162419319153,1.0,331.6894537806511,411.1244230270386,1.0,376.72028493881226,415.45921635627747,1.0
1600,238.64600944519043,402.8255772590637,1.0,296.3841190338135,409.3021492958069,1.0,344.23261404037476,411.25682735443115,1.0
1601,204.987078666687,401.5883173942566,1.0,263.65517830848694,403.5054335594177,1.0,310.8962655067444,403.8933701515198,1.0
1602,169.78438234329224,401.68214082717896,1.0,235.64670279622078,403.4760494232178,1.0,279.7093005180359,405.65759658813477,1.0
1603,134.43978691101074,397.87979221343994,1.0,198.05286717414856,398.053147315979,1.0,247.82448434829712,394.28750228881836,1.0
1604,107.16050148010254,401.45064544677734,1.0,175.0666389465332,398.19248056411743,1.0,221.59609603881836,408.95839405059814,1.0
1605,78.85037970542908,409.1900453567505,1.0,146.27488350868225,405.7600383758545,1.0,195.4994626045227,400.94218015670776,1.0
1606,65.50384473800659,425.495569229126,1.0,125.58540439605713,407.20049834251404,1.0,175.0995991230011,398.4397134780884,1.0
1607,61.21847152709961,432.9049997329712,1.0,123.93340921401978,409.7619299888611,1.0,169.24799060821533,404.3703308105469,1.0
1608,59.57472625374794,445.27989864349365,1.0,118.86775088310242,409.33701038360596,1.0,162.24086904525757,402.8339190483093,1.0
1609,57.946879386901855,446.7547698020935,1.0,116.92010009288788,409.4866843223572,1.0,159.51220798492432,403.24677753448486,1.0
1610,60.290592193603516,443.241614818573,1.0,115.36315536499023,410.56166887283325,1.0,157.7139539718628,409.2704792022705,1.0
1611,66.43303346633911,410.24141120910645,1.0,119.28505635261536,407.0883011817932,1.0,160.9281497001648,409.9167265892029,1.0
1612,66.27471399307251,391.01698303222656,1.0,120.35507249832153,402.6668543815613,1.0,161.39413833618164,411.9909014701843,1.0
1613,72.17840003967285,367.64573764801025,1.0,117.9641284942627,398.59680461883545,1.0,156.24201107025146,411.8855152130127,1.0
1614,64.80673623085022,352.37048721313477,1.0,108.29805067181587,387.8253502845764,1.0,146.67283725738525,410.56059312820435,1.0
1615,63.19547176361084,342.0867729187012,1.0,109.7314887046814,383.8786928653717,1.0,148.8234168291092,403.15741872787476,1.0
1616,60.178080558776855,339.90128564834595,1.0,108.44793796539307,379.3608937263489,1.0,145.61062288284302,400.80924558639526,1.0
1617,58.278862953186035,335.29166293144226,1.0,103.18176293373108,374.27095341682434,1.0,138.6346559524536,399.60556292533875,1.0
1618,58.67258644104004,333.76019382476807,1.0,99.85123251378536,373.1667060852051,1.0,134.44032764434814,400.31772899627686,1.0
1619,60.439496994018555,332.60648250579834,1.0,96.83056306838989,373.62321376800537,1.0,133.31761491298676,402.34007596969604,1.0
1620,60.791380882263184,339.540235042572,1.0,97.62066745758057,373.78953075408936,1.0,134.5926389694214,400.7815752029419,1.0
1621,59.613272190093994,343.5791492462158,1.0,99.50436216592789,374.7826051712036,1.0,136.20057916641235,400.4891858100891,1.0
1622,61.321916580200195,344.08989667892456,1.0,99.26563823223114,375.1464786529541,1.0,136.81397676467896,400.30583810806274,1.0
1623,63.15489602088928,341.04765605926514,1.0,99.90033453702927,375.2083978652954,1.0,134.5882339477539,402.6466693878174,1.0
1624,58.602476954460144,342.80117988586426,1.0,99.11009711027145,374.2344970703125,1.0,134.98787879943848,401.2362174987793,1.0
1625,59.140313148498535,348.68161487579346,1.0,100.43125477433205,374.6495313644409,1.0,134.97480535507202,402.08817529678345,1.0
1626,59.37966012954712,335.9325246810913,1.0,98.04541277885437,373.7612943649292,1.0,134.22668647766113,402.23200511932373,1.0
1627,56.32472085952759,323.0042552947998,1.0,96.35577821731567,370.1559715270996,1.0,130.16282272338867,398.2563600540161,1.0
1628,63.13153123855591,307.7678527832031,1.0,97.06571006774902,358.3410949707031,1.0,121.67611265182495,393.6409249305725,1.0
1629,68.17180061340332,290.8771481513977,1.0,99.69503480195999,343.396146774292,1.0,122.60234069824219,378.77124881744385,1.0
1630,71.39941668510437,266.78375577926636,1.0,95.00746178627014,325.96866035461426,1.0,113.09596014022827,368.25335121154785,1.0
1631,75.7786717414856,236.65732383728027,1.0,91.3100814819336,298.84854459762573,1.0,103.51486253738403,344.0896472930908,1.0
1632,82.56996154785156,208.09097290039062,1.0,95.551096200943,268.11207580566406,1.0,112.00126886367798,306.64568281173706,1.0
1633,89.96811962127686,186.40664434432983,1.0,94.26244139671326,241.99803352355957,1.0,103.1922960281372,288.8356490135193,1.0
1634,93.63377618789673,163.66612195968628,1.0,96.21281147003174,226.03786277770996,1.0,102.72165036201477,266.6231036186218,1.0
1635,103.63395428657532,151.8476014137268,1.0,97.87580633163452,206.09015083312988,1.0,109.11983108520508,247.66134238243103,1.0
1636,102.18333792686462,140.98318672180176,1.0,94.37718796730042,194.62261390686035,1.0,97.41727256774902,239.30984234809875,1.0
1637,98.63123750686646,123.25712156295776,1.0,94.21690845489502,182.90290069580078,1.0,97.4278507232666,224.96146869659424,1.0
1638,108.92744541168213,113.70896911621094,1.0,98.79481744766235,168.23765468597412,1.0,104.88820838928223,209.6225323677063,1.0
1639,110.80759239196777,98.6571159362793,1.0,97.18401193618774,149.71982097625732,1.0,92.57624161243439,196.07326698303223,1.0
1640,102.46703314781189,76.9187479019165,1.0,92.27104568481445,134.45100116729736,1.0,87.18927502632141,180.90610027313232,1.0
1641,98.77247762680054,57.35126256942749,1.0,96.52018165588379,120.42879152297974,1.0,100.22647997736931,163.63548851013184,1.0
1642,90.98042106628418,42.03350639343262,1.0,95.94453954696655,109.40889930725098,1.0,99.38722503185272,156.24894046783447,1.0
1643,92.49209785461426,41.65717077255249,1.0,94.42681312561035,102.91978549957275,1.0,94.91906332969666,150.70368361473083,1.0
1644,106.3106369972229,49.65905427932739,1.0,93.42157351970673,102.64646434783936,1.0,88.92436647415161,146.12240314483643,1.0
1645,125.46839141845703,56.87010431289673,1.0,97.90750980377197,103.70925188064575,1.0,88.85087537765503,147.75497198104858,1.0
1646,148.49987664818764,70.17666339874268,1.0,106.87966680526733,104.8442029953003,1.0,89.4085955619812,145.24167919158936,1.0
1647,166.61493349075317,71.27422142028809,1.0,122.445472240448,100.20355224609375,1.0,92.23899821937084,141.2671251296997,1.0
1648,185.05088186264038,60.024301528930664,1.0,130.67119789123535,94.83008480072021,1.0,93.00144386291504,124.5972375869751,1.0
1649,205.0198529958725,53.16885948181152,1.0,147.58004999160767,87.86011600494385,1.0,108.17374420166016,112.76074457168579,1.0
1650,224.45984506607056,56.3089861869812,1.0,168.27454566955566,81.98608732223511,1.0,136.1768217086792,108.35112380981445,1.0
1651,236.2791082561016,62.3421516418457,1.0,184.02176237106323,81.9169249534607,1.0,150.96183609962463,112.8958306312561,1.0
1652,245.13617825508118,60.53665733337402,1.0,190.06331586837769,80.27349185943604,1.0,157.7545576095581,105.83923768997192,1.0
1653,253.88146936893463,60.84817409515381,1.0,198.59691333770752,78.22813701629639,1.0,167.90379118919373,108.79762744903564,1.0
1654,264.28118228912354,72.16421794891357,1.0,199.44425106048584,81.13069009780884,1.0,168.43062210083008,109.35380554199219,1.0
1655,261.7399705648422,76.54584503173828,1.0,200.56476831436157,81.99000406265259,1.0,168.17137622833252,111.84009265899658,1.0
1656,259.59781312942505,81.25126552581787,1.0,200.28901863098145,83.05952453613281,1.0,167.46224999427795,111.84312438964844,1.0
1657,258.231698513031,77.0986557006836,1.0,200.32825422286987,83.67763948440552,1.0,165.91058325767517,112.93839168548584,1.0
1658,259.2926707267761,68.36634826660156,1.0,203.7451548576355,85.53352522850037,1.0,165.58561038970947,113.39644289016724,1.0
1659,261.62596333026886,66.15124130249023,1.0,203.99219369888306,83.0440149307251,1.0,166.84052991867065,114.08650159835815,1.0
1660,262.0312452316284,73.79839134216309,1.0,202.61997604370117,82.72013854980469,1.0,168.1163969039917,114.16501808166504,1.0
1661,261.36414337158203,81.02004289627075,1.0,202.7110242843628,84.07764148712158,1.0,167.76313304901123,114.36321544647217,1.0
1662,265.1226758956909,89.2679705619812,1.0,202.86823511123657,84.74816989898682,1.0,167.47529125213623,113.1686749458313,1.0
1663,270.13074803352356,92.065842628479,1.0,202.22777891159058,84.86243057250977,1.0,165.27849781513214,113.28100776672363,1.0
1664,273.3963129520416,94.92875671386719,1.0,212.319893181324,84.52938842773438,1.0,165.3227756023407,111.00845336914062,1.0
1665,289.26597595214844,104.52133655548096,1.0,234.8975944519043,90.32897424697876,1.0,176.41272115707397,100.73899936676025,1.0
1666,307.72473549842834,111.37450432777405,1.0,249.6987280845642,96.7021107673645,1.0,196.89419454336166,91.7060661315918,1.0
1667,320.8497591018677,114.83602666854858,1.0,257.1489419937134,95.34930658340454,1.0,208.32895517349243,85.5812759399414,1.0
1668,349.1008415222168,126.73429679870605,1.0,288.63923740386963,105.98364639282227,1.0,237.92105090618134,93.7720832824707,1.0
1669,376.2228765487671,127.31019449234009,1.0,312.29590702056885,115.09626960754395,1.0,262.6316192150116,100.1974983215332,1.0
1670,411.27256965637207,129.7678689956665,1.0,346.64645051956177,118.96476364135742,1.0,294.0189416408539,101.98849773406982,1.0
1671,434.53327345848083,126.07741832733154,1.0,370.1801633834839,121.69457387924194,1.0,320.37010383605957,118.2412838935852,1.0
1672,447.84681272506714,121.270742893219,1.0,386.54652070999146,125.82601642608643,1.0,339.66602754592896,115.94233274459839,1.0
1673,467.37335109710693,107.4924955368042,1.0,402.67627942562103,117.28707122802734,1.0,355.4024953842163,105.91037225723267,1.0
1674,486.4666407108307,99.69561100006104,1.0,420.61910808086395,112.068359375,1.0,373.2054384946823,113.54816484451294,1.0
1675,506.8131103515625,102.59157729148865,1.0,442.2348322868347,109.14530086517334,1.0,396.1254525780678,116.91919898986816,1.0
1676,525.6912367343903,104.86380624771118,1.0,463.87897276878357,109.6933183670044,1.0,416.5508852005005,106.97196769714355,1.0
1677,538.6293544769287,105.29796743392944,1.0,481.0156729221344,101.70871353149414,1.0,435.25178533792496,94.22459411621094,1.0
1678,545.6651039123535,112.61914825439453,1.0,495.81676864624023,100.03983783721924,1.0,454.48718547821045,102.74487853050232,1.0
1679,549.8916124105453,121.19990158081055,1.0,507.0692591071129,108.07994270324707,1.0,466.36382150650024,106.68655347824097,1.0
1680,546.3754993677139,124.19117832183838,1.0,513.5051074028015,109.8434419631958,1.0,473.5927882194519,98.7543535232544,1.0
1681,540.1902863234282,119.84166812896729,0.1234637200832367,518.2228932380676,107.64517021179199,1.0,477.9705922603607,102.09379768371582,1.0
1682,527.4406015872955,109.03904497623444,3.740191459655762e-05,513.4990677833557,106.39144945144653,1.0,483.28480434417725,105.45195150375366,1.0
1683,528.451494216919,126.81606698036194,0.0006616413593292236,511.10694098472595,108.98882675170898,1.0,485.1057815551758,105.22078609466553,1.0
1684,541.8432307243347,121.6061749458313,1.0,515.2513918876648,110.51337003707886,1.0,483.563030987978,106.11227083206177,1.0
1685,546.680168390274,129.38889408111572,1.0,521.9236345291138,111.79835414886475,1.0,490.09949111938477,107.31910562515259,1.0
1686,542.8562157154083,131.2774784564972,0.11060386896133423,527.5319409370422,113.43790769577026,1.0,502.89205980300903,109.03345775604248,1.0
1687,514.3101335763931,145.53155493736267,0.011855781078338623,530.0941665172577,113.96793055534363,1.0,511.7940049171448,111.63648724555969,1.0
1688,513.4090871810913,144.21758913993835,0.00010520219802856445,529.1190052032471,113.9441020488739,0.9999999403953552,512.6775321960449,112.59393167495728,1.0
1689,507.03288531303406,143.9193000793457,0.025659799575805664,528.5412092208862,114.13691508769989,0.9999998211860657,513.3737585544586,112.09098148345947,1.0
1690,509.64443469047546,142.8022804260254,2.899765968322754e-05,528.7502555847168,113.63922786712646,0.9999997019767761,513.7941205501556,111.05434989929199,1.0
1691,507.57664197683334,144.11803674697876,0.9998694062232971,529.2255599498749,114.65911543369293,0.9999998807907104,514.1129230260849,110.8777711391449,1.0
1692,506.15717101097107,143.52217721939087,0.15957102179527283,527.6070847511292,113.91311955451965,0.9999995827674866,514.1198307275772,112.05577373504639,1.0
1693,506.7896931171417,144.29372143745422,0.9999976754188538,527.9174385070801,113.87402272224426,1.0,513.3549790382385,112.06484150886536,0.9999999403953552
1694,503.9443464279175,143.97327709197998,0.9999986290931702,527.3183705806732,114.27261865139008,0.9999998807907104,514.725395321846,110.05452036857605,0.9999998807907104
1695,504.219810962677,141.9805464744568,0.9996393322944641,528.2457504272461,113.60906744003296,0.9999998807907104,514.0348440408707,110.63111352920532,1.0
1696,503.96472430229187,138.92453968524933,0.9999551177024841,527.4645185470581,113.74206113815308,1.0,513.5029923915863,112.76817488670349,0.9999998807907104
1697,504.3334393501282,141.81617546081543,0.9997986555099487,528.1472358703613,113.12404704093933,1.0,513.9000914096832,112.46744108200073,1.0
1698,504.28897643089294,141.95434617996216,0.9999542236328125,527.4698944091797,113.25812339782715,1.0,514.2439557313919,113.33682560920715,0.9999998807907104
1699,503.40251994132996,141.56116139888763,0.9999998807907104,526.8168115615845,113.98245906829834,1.0,514.32264316082,113.13684272766113,0.999998927116394
1700,503.63989448547363,143.69832372665405,0.9999997615814209,526.3309864997864,113.77517437934875,1.0,515.0057482719421,113.5365891456604,0.9999957084655762
1701,501.6411039829254,143.48328351974487,0.9999998807907104,525.5655829906464,113.78922128677368,1.0,513.2228026390076,113.70228552818298,0.9999997615814209
1702,499.46788263320923,146.413081407547,1.0,524.2332140505314,115.32848578691483,1.0,514.7038924694061,110.79506015777588,0.9999836683273315
1703,500.31770637631416,145.03336715698242,0.9999673366546631,527.051432132721,114.38041174411774,0.9999997019767761,511.98412346839905,112.15158176422119,1.0
1704,499.54223039746284,144.78358221054077,0.9999995231628418,525.0916146039963,114.42409777641296,0.9999998211860657,513.0259249210358,111.66839504241943,1.0
